source_verse,target_verse,votes
"Revelation 7:17","Isaiah 12:3",4
"Revelation 7:17","Isaiah 25:8",12
"Revelation 7:17","Isaiah 40:11",1
"Revelation 7:17","Isaiah 49:9",3
"Revelation 7:17","John 10:14",8
"Revelation 7:17","Matthew 2:6",5
"Revelation 7:17","Ezekiel 34:23",5
"Revelation 7:17","Jeremiah 31:9",2
"Revelation 7:17","Isaiah 25:6",3
"Revelation 7:17","Isaiah 30:25",2
"Revelation 7:17","Revelation 22:1",20
"Revelation 7:17","Psalms 28:9",5
"Revelation 7:17","Isaiah 35:10",4
"Revelation 7:17","John 4:11",26
"Revelation 7:17","1 Peter 5:2",3
"Revelation 7:17","Micah 5:4",3
"Revelation 7:17","Revelation 4:11",3
"Revelation 7:17","Revelation 21:4",17
"Revelation 7:17","Psalms 23:5",22
"Revelation 7:17","Revelation 21:6",15
"Revelation 7:17","Acts 20:28",2
"Revelation 7:17","Revelation 5:6",4
"Revelation 7:17","John 4:14",40
"Revelation 8:1","Zechariah 2:13",14
"Revelation 8:1","Revelation 5:1",4
"Revelation 8:1","Revelation 5:9",2
"Revelation 8:1","Psalms 37:7",4
"Revelation 8:1","Revelation 6:3",3
"Revelation 8:1","Psalms 62:1",8
"Revelation 8:1","Job 4:16",5
"Revelation 8:1","Revelation 6:7",3
"Revelation 8:1","Revelation 6:9",4
"Revelation 8:1","Revelation 6:5",3
"Revelation 8:1","Habakkuk 2:20",13
"Revelation 8:1","Revelation 6:1",9
"Revelation 8:1","Revelation 6:12",4
"Revelation 8:2","Revelation 15:1",3
"Revelation 8:2","Luke 1:19",7
"Revelation 8:2","Revelation 11:15",6
"Revelation 8:2","Revelation 16:1",3
"Revelation 8:2","Matthew 18:10",5
"Revelation 8:3","Romans 8:34",3
"Revelation 8:3","Psalms 141:2",10
"Revelation 8:3","Revelation 8:4",10
"Revelation 8:3","Luke 1:10",9
"Revelation 8:3","Malachi 1:11",7
"Revelation 8:3","Hebrews 7:25",4
"Revelation 8:3","Revelation 5:8",14
"Revelation 8:3","Revelation 9:13",7
"Revelation 8:3","Hebrews 9:4",6
"Revelation 8:3","Amos 9:1",3
"Revelation 8:3","Revelation 6:9",2
"Revelation 8:3","Revelation 7:2",2
"Revelation 8:3","Revelation 10:1",1
"Revelation 8:3","1 Kings 7:50",3
"Revelation 8:3","Exodus 40:26",5
"Revelation 8:4","Exodus 30:1",2
"Revelation 8:4","Revelation 15:8",2
"Revelation 8:4","Luke 1:10",5
"Revelation 8:4","Psalms 141:2",11
"Revelation 8:4","Revelation 8:3",4
"Revelation 8:5","Acts 4:31",3
"Revelation 8:5","Matthew 24:7",3
"Revelation 8:5","Jeremiah 51:11",1
"Revelation 8:5","Revelation 11:19",7
"Revelation 8:5","Luke 12:49",3
"Revelation 8:5","Psalms 18:13",4
"Revelation 8:5","1 Kings 19:11",3
"Revelation 8:5","Acts 16:26",5
"Revelation 8:5","Isaiah 29:6",5
"Revelation 8:5","Revelation 4:5",7
"Revelation 8:5","Leviticus 16:12",4
"Revelation 8:5","Revelation 6:12",3
"Revelation 8:5","Isaiah 66:6",3
"Revelation 8:5","Isaiah 30:30",3
"Revelation 8:5","Zechariah 14:5",2
"Revelation 8:5","Revelation 11:13",3
"Revelation 8:6","Revelation 8:2",6
"Revelation 8:7","Isaiah 30:30",3
"Revelation 8:7","Revelation 12:4",2
"Revelation 8:7","Revelation 16:21",3
"Revelation 8:7","Revelation 9:4",8
"Revelation 8:7","Isaiah 32:19",3
"Revelation 8:7","Revelation 9:18",7
"Revelation 8:7","Isaiah 28:2",6
"Revelation 8:7","Joel 2:30",2
"Revelation 8:7","Ezekiel 38:22",10
"Revelation 8:7","Exodus 9:33",2
"Revelation 8:7","Revelation 6:8",2
"Revelation 8:7","James 1:11",2
"Revelation 8:7","1 Peter 1:24",2
"Revelation 8:7","Joshua 10:11",3
"Revelation 8:7","Isaiah 29:6",3
"Revelation 8:7","Psalms 105:32",4
"Revelation 8:7","Revelation 9:15",6
"Revelation 8:7","Revelation 16:2",2
"Revelation 8:8","Revelation 11:6",2
"Revelation 8:8","Revelation 8:7",4
"Revelation 8:8","Amos 7:4",2
"Revelation 8:8","Jeremiah 51:25",9
"Revelation 8:8","Mark 11:23",5
"Revelation 8:9","Isaiah 23:1",1
"Revelation 8:9","Isaiah 2:16",4
"Revelation 8:9","Zechariah 13:8",2
"Revelation 8:9","Revelation 8:7",4
"Revelation 8:9","Revelation 8:10",3
"Revelation 8:9","Exodus 7:21",1
"Revelation 8:9","Revelation 16:3",4
"Revelation 8:9","Psalms 48:7",3
"Revelation 8:9","Revelation 8:12",3
"Revelation 8:10","Revelation 9:1",8
"Revelation 8:10","Revelation 6:13",6
"Revelation 8:10","2 Chronicles 32:3",1
"Revelation 8:10","Isaiah 14:12",8
"Revelation 8:10","Revelation 1:20",2
"Revelation 8:10","Jude 1:13",2
"Revelation 8:10","Revelation 14:7",3
"Revelation 8:10","Revelation 12:4",3
"Revelation 8:10","Judges 15:11",1
"Revelation 8:10","Luke 10:18",2
"Revelation 8:10","Revelation 16:4",10
"Revelation 8:10","Isaiah 12:3",2
"Revelation 8:11","Lamentations 3:5",2
"Revelation 8:11","Jeremiah 9:15",8
"Revelation 8:11","Exodus 15:23",2
"Revelation 8:11","Lamentations 3:19",4
"Revelation 8:11","Hebrews 12:15",2
"Revelation 8:11","Amos 6:12",4
"Revelation 8:11","Revelation 8:7",2
"Revelation 8:11","Proverbs 5:4",5
"Revelation 8:11","Deuteronomy 29:18",6
"Revelation 8:11","Amos 5:7",4
"Revelation 8:11","Jeremiah 23:15",9
"Revelation 8:11","Ruth 1:20",2
"Revelation 8:12","Jeremiah 4:23",4
"Revelation 8:12","Acts 2:20",3
"Revelation 8:12","Isaiah 24:23",3
"Revelation 8:12","Matthew 27:45",4
"Revelation 8:12","Mark 15:33",4
"Revelation 8:12","Amos 8:9",3
"Revelation 8:12","Revelation 9:15",5
"Revelation 8:12","Isaiah 13:10",10
"Revelation 8:12","Joel 2:10",10
"Revelation 8:12","Revelation 9:18",5
"Revelation 8:12","2 Corinthians 4:4",4
"Revelation 8:12","Mark 13:24",5
"Revelation 8:12","Revelation 6:12",6
"Revelation 8:12","Revelation 12:4",4
"Revelation 8:12","Luke 21:25",4
"Revelation 8:12","Matthew 24:29",6
"Revelation 8:12","Joel 3:15",5
"Revelation 8:12","Joel 2:31",11
"Revelation 8:13","Ezekiel 2:10",5
"Revelation 8:13","Psalms 103:20",3
"Revelation 8:13","Revelation 14:6",5
"Revelation 8:13","Revelation 14:3",1
"Revelation 8:13","Revelation 9:12",9
"Revelation 8:13","Revelation 19:17",4
"Revelation 8:13","Hebrews 1:14",5
"Revelation 8:13","Revelation 11:14",9
"Revelation 8:13","Revelation 9:1",4
"Revelation 9:1","Revelation 8:10",13
"Revelation 9:1","Revelation 9:2",9
"Revelation 9:1","Romans 10:7",9
"Revelation 9:1","Revelation 20:10",5
"Revelation 9:1","Luke 10:18",6
"Revelation 9:1","Revelation 8:2",6
"Revelation 9:1","Revelation 1:20",5
"Revelation 9:1","Revelation 8:12",6
"Revelation 9:1","Revelation 20:1",7
"Revelation 9:1","Revelation 1:18",8
"Revelation 9:1","Revelation 17:8",7
"Revelation 9:1","Luke 8:31",7
"Revelation 9:1","Isaiah 14:12",5
"Revelation 9:2","Isaiah 14:31",5
"Revelation 9:2","Joel 2:30",5
"Revelation 9:2","Joel 2:10",10
"Revelation 9:2","Genesis 15:17",3
"Revelation 9:2","Revelation 9:17",1
"Revelation 9:2","Exodus 19:18",4
"Revelation 9:2","Acts 2:19",5
"Revelation 9:2","Genesis 19:28",8
"Revelation 9:2","Revelation 14:11",4
"Revelation 9:2","Joel 2:2",7
"Revelation 9:2","Revelation 8:12",2
"Revelation 9:3","Judges 7:12",2
"Revelation 9:3","Joel 1:4",5
"Revelation 9:3","Joel 2:25",3
"Revelation 9:3","Nahum 3:17",1
"Revelation 9:3","1 Kings 12:11",2
"Revelation 9:3","Isaiah 33:4",1
"Revelation 9:3","Ezekiel 2:6",1
"Revelation 9:3","Revelation 9:5",5
"Revelation 9:3","Nahum 3:15",1
"Revelation 9:3","Luke 10:19",1
"Revelation 9:3","Deuteronomy 8:15",3
"Revelation 9:4","Ephesians 4:30",6
"Revelation 9:4","Matthew 24:24",4
"Revelation 9:4","Job 1:10",4
"Revelation 9:4","Job 1:12",4
"Revelation 9:4","Job 2:6",2
"Revelation 9:4","Revelation 14:1",10
"Revelation 9:4","Psalms 76:10",4
"Revelation 9:4","Exodus 12:23",8
"Revelation 9:4","Revelation 6:6",7
"Revelation 9:4","Ezekiel 9:6",7
"Revelation 9:4","Ezekiel 9:4",12
"Revelation 9:4","Revelation 8:7",7
"Revelation 9:5","Revelation 13:7",1
"Revelation 9:5","Revelation 9:10",8
"Revelation 9:5","Job 2:6",6
"Revelation 9:5","Revelation 9:3",5
"Revelation 9:5","Revelation 13:5",1
"Revelation 9:6","Luke 23:30",15
"Revelation 9:6","Jeremiah 8:3",14
"Revelation 9:6","Revelation 6:16",13
"Revelation 9:6","Isaiah 2:19",11
"Revelation 9:6","2 Samuel 1:9",6
"Revelation 9:6","Hosea 10:8",10
"Revelation 9:7","Nahum 3:17",3
"Revelation 9:7","Daniel 7:8",4
"Revelation 9:7","Daniel 7:4",2
"Revelation 9:8","Joel 1:6",6
"Revelation 9:8","2 Kings 9:30",1
"Revelation 9:8","1 Peter 3:3",2
"Revelation 9:8","Psalms 57:4",1
"Revelation 9:8","Isaiah 3:24",1
"Revelation 9:8","1 Timothy 2:9",1
"Revelation 9:9","Job 40:18",2
"Revelation 9:9","Job 39:25",2
"Revelation 9:9","Isaiah 9:5",1
"Revelation 9:9","Revelation 9:17",2
"Revelation 9:10","Revelation 9:5",7
"Revelation 9:10","Revelation 9:3",5
"Revelation 9:10","Revelation 9:19",2
"Revelation 9:11","John 12:31",2
"Revelation 9:11","1 John 5:19",2
"Revelation 9:11","John 16:11",3
"Revelation 9:11","Job 26:6",5
"Revelation 9:11","John 14:30",3
"Revelation 9:11","John 8:44",3
"Revelation 9:11","Ephesians 2:2",3
"Revelation 9:11","1 John 4:4",2
"Revelation 9:11","Revelation 12:9",1
"Revelation 9:11","2 Corinthians 4:4",3
"Revelation 9:12","Revelation 11:14",7
"Revelation 9:13","Hebrews 9:24",1
"Revelation 9:13","Revelation 9:1",1
"Revelation 9:13","Hebrews 10:21",1
"Revelation 9:14","Revelation 9:15",9
"Revelation 9:14","2 Samuel 8:3",9
"Revelation 9:14","Jeremiah 51:63",8
"Revelation 9:14","Revelation 7:1",6
"Revelation 9:14","Revelation 16:12",14
"Revelation 9:14","Genesis 2:14",9
"Revelation 9:14","Revelation 8:6",6
"Revelation 9:14","Revelation 8:2",3
"Revelation 9:15","Revelation 8:9",3
"Revelation 9:15","Revelation 8:7",6
"Revelation 9:15","Revelation 9:18",10
"Revelation 9:15","Revelation 9:10",2
"Revelation 9:16","Revelation 5:11",2
"Revelation 9:16","Ezekiel 23:6",1
"Revelation 9:16","Psalms 68:17",4
"Revelation 9:16","Revelation 7:4",5
"Revelation 9:16","Daniel 7:10",4
"Revelation 9:16","Ezekiel 38:4",3
"Revelation 9:16","Daniel 11:40",2
"Revelation 9:17","Revelation 14:10",5
"Revelation 9:17","Revelation 21:8",5
"Revelation 9:17","Revelation 19:20",4
"Revelation 9:17","Revelation 20:10",3
"Revelation 9:17","Genesis 19:24",3
"Revelation 9:17","Revelation 9:9",2
"Revelation 9:17","1 Chronicles 12:8",5
"Revelation 9:17","Psalms 11:6",3
"Revelation 9:17","Revelation 9:18",8
"Revelation 9:17","Ezekiel 33:22",2
"Revelation 9:17","Isaiah 30:33",3
"Revelation 9:17","Revelation 21:20",1
"Revelation 9:17","Revelation 11:5",2
"Revelation 9:18","Revelation 9:15",6
"Revelation 9:18","Revelation 9:17",7
"Revelation 9:19","Ephesians 4:14",2
"Revelation 9:19","Isaiah 9:15",3
"Revelation 9:19","Revelation 9:10",3
"Revelation 9:20","Acts 17:29",3
"Revelation 9:20","1 Timothy 4:1",7
"Revelation 9:20","Revelation 9:21",6
"Revelation 9:20","Jeremiah 44:8",3
"Revelation 9:20","2 Chronicles 34:25",3
"Revelation 9:20","Acts 19:26",6
"Revelation 9:20","Jeremiah 1:16",6
"Revelation 9:20","Psalms 106:37",3
"Revelation 9:20","Jeremiah 25:6",3
"Revelation 9:20","Deuteronomy 32:17",3
"Revelation 9:20","Jeremiah 51:17",4
"Revelation 9:20","Acts 7:41",5
"Revelation 9:20","2 Chronicles 28:22",2
"Revelation 9:20","Jeremiah 5:3",3
"Revelation 9:20","Isaiah 41:7",2
"Revelation 9:20","2 Kings 22:17",3
"Revelation 9:20","Deuteronomy 31:29",8
"Revelation 9:20","Daniel 5:23",9
"Revelation 9:20","Isaiah 2:8",2
"Revelation 9:20","2 Corinthians 12:21",5
"Revelation 9:20","Leviticus 17:7",2
"Revelation 9:20","Revelation 16:8",2
"Revelation 9:20","Matthew 21:32",4
"Revelation 9:21","Malachi 3:5",2
"Revelation 9:21","Daniel 11:33",2
"Revelation 9:21","Revelation 13:13",1
"Revelation 9:21","Matthew 15:19",2
"Revelation 9:21","Galatians 5:20",3
"Revelation 9:21","Revelation 16:6",3
"Revelation 9:21","Isaiah 47:9",4
"Revelation 9:21","2 Corinthians 12:21",6
"Revelation 9:21","Revelation 14:8",3
"Revelation 9:21","Revelation 19:2",2
"Revelation 9:21","Revelation 18:3",4
"Revelation 9:21","Revelation 17:2",5
"Revelation 9:21","Revelation 13:15",2
"Revelation 9:21","Revelation 17:5",6
"Revelation 9:21","Revelation 21:8",9
"Revelation 9:21","Revelation 22:15",6
"Revelation 9:21","Revelation 13:7",1
"Revelation 9:21","Isaiah 57:3",3
"Revelation 9:21","Isaiah 47:12",3
"Revelation 10:1","Matthew 17:2",11
"Revelation 10:1","Revelation 1:7",1
"Revelation 10:1","Ezekiel 1:28",11
"Revelation 10:1","Luke 21:27",1
"Revelation 10:1","Exodus 16:10",1
"Revelation 10:1","Psalms 104:3",2
"Revelation 10:1","Song of Solomon 5:15",1
"Revelation 10:1","Daniel 10:6",7
"Revelation 10:1","Revelation 5:2",7
"Revelation 10:1","Psalms 97:2",2
"Revelation 10:1","Daniel 7:13",1
"Revelation 10:1","Isaiah 54:9",1
"Revelation 10:1","Revelation 8:13",3
"Revelation 10:1","Isaiah 19:1",1
"Revelation 10:1","Leviticus 16:2",1
"Revelation 10:1","Lamentations 3:44",1
"Revelation 10:1","Revelation 4:3",4
"Revelation 10:2","Revelation 6:1",1
"Revelation 10:2","Psalms 2:8",2
"Revelation 10:2","Revelation 10:5",6
"Revelation 10:2","Isaiah 59:19",1
"Revelation 10:2","Matthew 28:18",3
"Revelation 10:2","Psalms 65:5",3
"Revelation 10:2","Revelation 6:3",3
"Revelation 10:3","Joel 3:16",3
"Revelation 10:3","Revelation 15:7",1
"Revelation 10:3","Revelation 15:1",2
"Revelation 10:3","Isaiah 42:13",2
"Revelation 10:3","Proverbs 19:12",2
"Revelation 10:3","Revelation 4:5",3
"Revelation 10:3","Revelation 8:5",2
"Revelation 10:3","Amos 1:2",3
"Revelation 10:3","Revelation 14:2",2
"Revelation 10:3","Jeremiah 25:30",2
"Revelation 10:3","Isaiah 5:29",2
"Revelation 10:3","Amos 3:8",2
"Revelation 10:3","Isaiah 31:4",4
"Revelation 10:4","Revelation 1:11",3
"Revelation 10:4","Deuteronomy 29:29",4
"Revelation 10:4","Revelation 22:10",4
"Revelation 10:4","Isaiah 29:11",3
"Revelation 10:4","Daniel 8:26",7
"Revelation 10:4","Daniel 12:4",8
"Revelation 10:4","Isaiah 8:1",2
"Revelation 10:4","Daniel 12:9",6
"Revelation 10:4","Isaiah 8:16",3
"Revelation 10:5","Revelation 14:7",4
"Revelation 10:5","Psalms 146:5",1
"Revelation 10:5","Ezekiel 20:5",1
"Revelation 10:5","Revelation 4:9",3
"Revelation 10:5","Revelation 1:18",3
"Revelation 10:5","Hebrews 6:13",1
"Revelation 10:5","Daniel 12:7",8
"Revelation 10:5","Acts 14:15",4
"Revelation 10:5","Revelation 10:2",4
"Revelation 10:5","Acts 17:23",1
"Revelation 10:5","Genesis 14:22",2
"Revelation 10:5","Exodus 6:8",1
"Revelation 10:5","Exodus 20:11",2
"Revelation 10:5","Nehemiah 9:6",2
"Revelation 10:5","Revelation 4:11",4
"Revelation 10:5","Revelation 16:17",4
"Revelation 10:5","Romans 1:20",1
"Revelation 10:5","Deuteronomy 32:40",7
"Revelation 10:6","Revelation 4:11",7
"Revelation 10:6","Revelation 4:9",3
"Revelation 10:6","Revelation 16:17",3
"Revelation 10:7","Acts 3:21",6
"Revelation 10:7","Romans 16:25",13
"Revelation 10:7","Amos 3:7",7
"Revelation 10:7","Romans 11:25",5
"Revelation 10:8","Isaiah 30:21",2
"Revelation 10:8","Revelation 10:2",3
"Revelation 10:9","Ezekiel 2:8",17
"Revelation 10:9","Jeremiah 15:16",21
"Revelation 10:9","Ezekiel 3:14",7
"Revelation 10:9","Colossians 3:6",1
"Revelation 10:9","Job 23:12",8
"Revelation 10:10","Ezekiel 3:3",14
"Revelation 10:10","Ezekiel 3:14",3
"Revelation 10:10","Psalms 19:10",5
"Revelation 10:10","Psalms 104:34",4
"Revelation 10:10","Ezekiel 2:10",2
"Revelation 10:10","Proverbs 16:24",9
"Revelation 10:10","Psalms 119:103",9
"Revelation 10:11","Revelation 11:9",4
"Revelation 10:11","Revelation 17:15",4
"Revelation 10:11","Ezekiel 37:9",4
"Revelation 10:11","Ezekiel 37:4",7
"Revelation 10:11","Revelation 14:6",4
"Revelation 11:1","1 Peter 2:5",3
"Revelation 11:1","Revelation 21:15",12
"Revelation 11:1","1 Peter 2:9",1
"Revelation 11:1","Isaiah 28:17",3
"Revelation 11:1","2 Corinthians 6:16",1
"Revelation 11:2","Lamentations 1:10",1
"Revelation 11:2","Ezekiel 42:20",2
"Revelation 11:2","Matthew 5:13",2
"Revelation 11:2","Hebrews 10:29",1
"Revelation 11:2","Isaiah 48:2",1
"Revelation 11:2","Daniel 7:19",2
"Revelation 11:2","Numbers 14:34",1
"Revelation 11:2","Revelation 11:11",1
"Revelation 11:2","Revelation 12:6",8
"Revelation 11:2","Matthew 27:53",2
"Revelation 11:2","Daniel 8:10",2
"Revelation 11:2","Daniel 7:25",9
"Revelation 11:2","Daniel 12:7",7
"Revelation 11:2","Isaiah 52:1",4
"Revelation 11:2","Psalms 79:1",1
"Revelation 11:2","Revelation 21:2",4
"Revelation 11:2","Revelation 11:3",7
"Revelation 11:2","Revelation 22:19",3
"Revelation 11:2","Luke 21:24",9
"Revelation 11:2","Matthew 4:5",2
"Revelation 11:3","Acts 3:15",3
"Revelation 11:3","Revelation 12:6",10
"Revelation 11:3","Job 16:15",4
"Revelation 11:3","Deuteronomy 19:15",7
"Revelation 11:3","Deuteronomy 17:6",3
"Revelation 11:3","Genesis 37:34",5
"Revelation 11:3","Matthew 18:16",3
"Revelation 11:3","2 Corinthians 13:1",4
"Revelation 11:3","Revelation 20:4",2
"Revelation 11:3","Lamentations 2:10",4
"Revelation 11:3","Ephesians 4:11",2
"Revelation 11:3","1 Chronicles 21:16",4
"Revelation 11:3","Acts 1:8",5
"Revelation 11:3","Revelation 19:10",3
"Revelation 11:3","John 3:27",2
"Revelation 11:3","Numbers 11:26",4
"Revelation 11:3","Acts 13:31",5
"Revelation 11:3","Revelation 11:2",8
"Revelation 11:3","Isaiah 22:12",5
"Revelation 11:3","John 15:27",4
"Revelation 11:3","Revelation 13:5",6
"Revelation 11:3","Acts 2:32",4
"Revelation 11:3","Daniel 12:7",4
"Revelation 11:3","Revelation 1:5",3
"Revelation 11:3","Luke 24:48",5
"Revelation 11:3","1 Corinthians 12:28",2
"Revelation 11:4","Jeremiah 11:16",9
"Revelation 11:4","Psalms 52:8",7
"Revelation 11:4","Romans 11:17",4
"Revelation 11:4","Revelation 1:20",5
"Revelation 11:4","Luke 11:33",3
"Revelation 11:4","Exodus 8:22",1
"Revelation 11:4","Isaiah 54:5",6
"Revelation 11:5","Zechariah 2:8",3
"Revelation 11:5","Ezekiel 43:3",1
"Revelation 11:5","Isaiah 11:4",5
"Revelation 11:5","Jeremiah 1:10",3
"Revelation 11:5","Psalms 18:8",4
"Revelation 11:5","Zechariah 1:6",2
"Revelation 11:5","Jeremiah 5:14",13
"Revelation 11:5","Hosea 6:5",7
"Revelation 11:6","Luke 4:25",6
"Revelation 11:6","1 Kings 17:1",6
"Revelation 11:6","1 Samuel 4:8",3
"Revelation 11:7","Revelation 13:11",3
"Revelation 11:7","2 Timothy 4:7",2
"Revelation 11:7","John 17:4",4
"Revelation 11:7","Daniel 7:25",5
"Revelation 11:7","John 19:30",2
"Revelation 11:7","Revelation 11:3",3
"Revelation 11:7","Luke 13:32",4
"Revelation 11:7","Revelation 13:7",11
"Revelation 11:7","Acts 20:24",3
"Revelation 11:8","Matthew 10:15",4
"Revelation 11:8","Revelation 18:10",6
"Revelation 11:8","Revelation 11:13",2
"Revelation 11:8","Hebrews 6:6",2
"Revelation 11:8","Revelation 17:1",1
"Revelation 11:8","Revelation 18:21",5
"Revelation 11:8","Revelation 18:24",1
"Revelation 11:8","Ezekiel 23:8",3
"Revelation 11:8","Hebrews 13:12",5
"Revelation 11:8","Jeremiah 23:14",8
"Revelation 11:8","Amos 4:11",4
"Revelation 11:8","Revelation 18:2",2
"Revelation 11:8","Jude 1:7",4
"Revelation 11:8","Ezekiel 23:27",3
"Revelation 11:8","Revelation 16:19",2
"Revelation 11:8","Exodus 3:7",3
"Revelation 11:8","Ezekiel 23:3",3
"Revelation 11:8","Ezekiel 23:19",3
"Revelation 11:8","Isaiah 3:9",3
"Revelation 11:8","Revelation 14:8",2
"Revelation 11:8","Ezekiel 37:11",1
"Revelation 11:8","Genesis 13:13",3
"Revelation 11:8","Jeremiah 26:23",2
"Revelation 11:8","Revelation 18:18",4
"Revelation 11:8","Genesis 19:24",3
"Revelation 11:8","Acts 9:4",2
"Revelation 11:8","Exodus 20:2",3
"Revelation 11:8","2 Peter 2:6",4
"Revelation 11:8","Revelation 17:5",1
"Revelation 11:8","Revelation 11:9",4
"Revelation 11:9","Revelation 11:11",3
"Revelation 11:9","Jeremiah 7:33",1
"Revelation 11:9","Ecclesiastes 6:3",2
"Revelation 11:9","Revelation 10:11",3
"Revelation 11:9","Revelation 17:15",4
"Revelation 11:9","Matthew 7:2",2
"Revelation 11:9","Isaiah 33:1",1
"Revelation 11:9","Revelation 13:7",2
"Revelation 11:9","Revelation 5:8",1
"Revelation 11:10","John 16:20",2
"Revelation 11:10","Revelation 16:10",1
"Revelation 11:10","1 Kings 22:8",3
"Revelation 11:10","Micah 7:8",3
"Revelation 11:10","Psalms 35:19",1
"Revelation 11:10","1 Corinthians 13:6",2
"Revelation 11:10","Revelation 13:8",2
"Revelation 11:10","1 Kings 21:20",2
"Revelation 11:10","1 Kings 22:18",2
"Revelation 11:10","Acts 5:33",3
"Revelation 11:10","Jeremiah 50:11",1
"Revelation 11:10","Obadiah 1:12",1
"Revelation 11:10","Revelation 3:10",3
"Revelation 11:10","Revelation 13:14",3
"Revelation 11:10","Proverbs 24:17",2
"Revelation 11:10","Psalms 13:4",2
"Revelation 11:10","Psalms 89:42",2
"Revelation 11:10","Revelation 12:13",1
"Revelation 11:10","Matthew 10:22",3
"Revelation 11:10","John 7:7",3
"Revelation 11:10","1 Kings 18:17",5
"Revelation 11:10","Jeremiah 38:4",2
"Revelation 11:11","Joshua 2:9",1
"Revelation 11:11","Acts 5:11",4
"Revelation 11:11","Acts 5:5",5
"Revelation 11:11","Revelation 11:9",5
"Revelation 11:11","Romans 8:2",8
"Revelation 11:11","Genesis 2:7",12
"Revelation 11:11","Hosea 3:5",3
"Revelation 11:11","Revelation 11:13",2
"Revelation 11:11","Jeremiah 33:9",3
"Revelation 11:11","Romans 8:11",10
"Revelation 11:12","Psalms 24:3",1
"Revelation 11:12","Isaiah 40:31",2
"Revelation 11:12","2 Kings 2:7",1
"Revelation 11:12","Exodus 14:25",1
"Revelation 11:12","2 Kings 2:1",2
"Revelation 11:12","Isaiah 14:13",1
"Revelation 11:12","Psalms 112:10",1
"Revelation 11:12","Isaiah 60:8",2
"Revelation 11:12","Acts 1:9",7
"Revelation 11:12","Luke 16:23",2
"Revelation 11:12","Malachi 3:18",1
"Revelation 11:12","Revelation 3:21",2
"Revelation 11:12","1 Thessalonians 4:17",4
"Revelation 11:12","Revelation 4:1",7
"Revelation 11:12","Psalms 15:1",1
"Revelation 11:12","Revelation 12:5",3
"Revelation 11:12","Psalms 86:17",1
"Revelation 11:12","2 Kings 2:5",2
"Revelation 11:12","2 Kings 2:11",7
"Revelation 11:13","1 Samuel 6:5",2
"Revelation 11:13","Genesis 6:4",2
"Revelation 11:13","Revelation 8:5",4
"Revelation 11:13","Jeremiah 13:16",4
"Revelation 11:13","Joshua 7:19",5
"Revelation 11:13","Acts 1:15",1
"Revelation 11:13","Revelation 15:4",4
"Revelation 11:13","Revelation 14:7",8
"Revelation 11:13","Revelation 6:12",6
"Revelation 11:13","Revelation 11:19",4
"Revelation 11:13","Revelation 3:4",1
"Revelation 11:13","Malachi 2:2",1
"Revelation 11:13","Revelation 19:7",3
"Revelation 11:13","Revelation 11:11",4
"Revelation 11:14","Revelation 15:1",4
"Revelation 11:14","Revelation 8:13",7
"Revelation 11:14","Revelation 9:12",5
"Revelation 11:15","Psalms 146:10",5
"Revelation 11:15","Revelation 8:12",4
"Revelation 11:15","Revelation 17:14",4
"Revelation 11:15","Revelation 9:13",4
"Revelation 11:15","Matthew 6:13",4
"Revelation 11:15","Revelation 9:1",4
"Revelation 11:15","Jeremiah 16:19",3
"Revelation 11:15","Hebrews 1:8",8
"Revelation 11:15","Zechariah 14:9",15
"Revelation 11:15","Isaiah 9:7",7
"Revelation 11:15","Ezekiel 37:25",5
"Revelation 11:15","Luke 15:10",5
"Revelation 11:15","Psalms 2:2",5
"Revelation 11:15","Psalms 86:9",8
"Revelation 11:15","Zechariah 2:11",5
"Revelation 11:15","Luke 15:6",3
"Revelation 11:15","Hosea 2:23",4
"Revelation 11:15","Daniel 7:22",4
"Revelation 11:15","Revelation 12:10",20
"Revelation 11:15","Psalms 110:4",5
"Revelation 11:15","Daniel 7:18",9
"Revelation 11:15","Revelation 15:4",7
"Revelation 11:15","Psalms 72:11",5
"Revelation 11:15","Exodus 15:18",12
"Revelation 11:15","Revelation 10:7",16
"Revelation 11:15","Isaiah 27:13",5
"Revelation 11:15","Isaiah 44:23",4
"Revelation 11:15","Revelation 19:6",5
"Revelation 11:15","Revelation 16:17",9
"Revelation 11:15","Micah 4:7",8
"Revelation 11:15","Revelation 20:4",4
"Revelation 11:15","Revelation 19:1",13
"Revelation 11:15","Daniel 7:14",24
"Revelation 11:15","Daniel 7:27",19
"Revelation 11:15","Isaiah 55:5",4
"Revelation 11:15","Luke 1:33",13
"Revelation 11:15","Malachi 1:11",3
"Revelation 11:16","Revelation 4:4",7
"Revelation 11:16","Revelation 5:14",3
"Revelation 11:16","Revelation 4:10",5
"Revelation 11:16","Revelation 7:11",4
"Revelation 11:16","Revelation 19:4",3
"Revelation 11:17","1 Timothy 1:12",4
"Revelation 11:17","Revelation 19:6",6
"Revelation 11:17","Revelation 16:7",4
"Revelation 11:17","Psalms 21:13",5
"Revelation 11:17","2 Corinthians 9:15",3
"Revelation 11:17","Revelation 16:5",7
"Revelation 11:17","Genesis 17:1",4
"Revelation 11:17","Revelation 1:8",10
"Revelation 11:17","Revelation 1:4",6
"Revelation 11:17","Revelation 11:15",3
"Revelation 11:17","Psalms 57:11",3
"Revelation 11:17","2 Corinthians 2:14",2
