source_verse,target_verse,votes
"Genesis 1:3","1 Timothy 6:16",22
"Genesis 1:3","John 1:5",67
"Genesis 1:3","1 John 1:5",44
"Genesis 1:4","Genesis 1:31",8
"Genesis 1:4","Genesis 1:18",20
"Genesis 1:4","Ecclesiastes 2:13",22
"Genesis 1:4","Genesis 1:10",4
"Genesis 1:4","Genesis 1:12",7
"Genesis 1:4","Genesis 1:25",3
"Genesis 1:4","Ecclesiastes 11:7",20
"Genesis 1:5","Psalms 19:2",10
"Genesis 1:5","Isaiah 45:7",19
"Genesis 1:5","Genesis 1:13",6
"Genesis 1:5","Jeremiah 33:20",11
"Genesis 1:5","1 Corinthians 3:13",8
"Genesis 1:5","Ephesians 5:13",8
"Genesis 1:5","Genesis 1:8",10
"Genesis 1:5","Genesis 8:22",11
"Genesis 1:5","Genesis 1:23",7
"Genesis 1:5","Genesis 1:31",7
"Genesis 1:5","Psalms 104:20",16
"Genesis 1:5","Genesis 1:19",6
"Genesis 1:5","Psalms 74:16",26
"Genesis 1:5","1 Thessalonians 5:5",16
"Genesis 1:6","Job 26:13",4
"Genesis 1:6","Zechariah 12:1",6
"Genesis 1:6","Job 37:18",16
"Genesis 1:6","Genesis 1:14",2
"Genesis 1:6","Job 37:11",3
"Genesis 1:6","Psalms 33:9",9
"Genesis 1:6","Psalms 19:1",8
"Genesis 1:6","Psalms 150:1",5
"Genesis 1:6","Psalms 104:2",11
"Genesis 1:6","Psalms 148:4",10
"Genesis 1:6","Psalms 33:6",16
"Genesis 1:6","Ecclesiastes 11:3",2
"Genesis 1:6","Genesis 1:20",5
"Genesis 1:6","Jeremiah 51:15",17
"Genesis 1:7","Psalms 148:4",14
"Genesis 1:7","Genesis 1:9",3
"Genesis 1:7","Job 26:8",2
"Genesis 1:7","Matthew 8:27",6
"Genesis 1:9","Job 26:7",2
"Genesis 1:9","Revelation 10:6",4
"Genesis 1:9","Psalms 104:3",2
"Genesis 1:9","Ecclesiastes 1:7",7
"Genesis 1:9","2 Peter 3:5",17
"Genesis 1:9","Job 26:10",6
"Genesis 1:9","Psalms 33:7",7
"Genesis 1:9","Jonah 1:9",10
"Genesis 1:9","Psalms 95:5",9
"Genesis 1:9","Jeremiah 5:22",9
"Genesis 1:10","Deuteronomy 32:4",2
"Genesis 1:11","Matthew 3:10",5
"Genesis 1:11","James 3:12",5
"Genesis 1:11","Genesis 2:5",6
"Genesis 1:11","Psalms 1:3",6
"Genesis 1:11","Genesis 2:9",9
"Genesis 1:11","Genesis 1:29",11
"Genesis 1:11","Genesis 2:16",5
"Genesis 1:11","Matthew 6:30",9
"Genesis 1:11","Job 28:5",8
"Genesis 1:11","Jeremiah 17:8",5
"Genesis 1:11","Hebrews 6:7",14
"Genesis 1:11","Psalms 147:8",13
"Genesis 1:11","Mark 4:28",7
"Genesis 1:12","Isaiah 61:11",6
"Genesis 1:12","Mark 4:28",10
"Genesis 1:12","Galatians 6:7",8
"Genesis 1:12","Luke 6:44",8
"Genesis 1:12","2 Corinthians 9:10",5
"Genesis 1:14","Genesis 9:13",4
"Genesis 1:14","Mark 13:24",3
"Genesis 1:14","Revelation 6:12",5
"Genesis 1:14","Ezekiel 46:1",5
"Genesis 1:14","Revelation 8:12",3
"Genesis 1:14","Jeremiah 33:25",6
"Genesis 1:14","Jeremiah 10:2",9
"Genesis 1:14","Matthew 24:29",6
"Genesis 1:14","Joel 3:15",10
"Genesis 1:14","Ezekiel 46:6",3
"Genesis 1:14","Psalms 119:91",3
"Genesis 1:14","Job 25:5",5
"Genesis 1:14","Luke 23:45",3
"Genesis 1:14","Job 3:9",3
"Genesis 1:14","Matthew 2:2",5
"Genesis 1:14","Psalms 81:3",9
"Genesis 1:14","Deuteronomy 4:19",18
"Genesis 1:14","Amos 5:8",12
"Genesis 1:14","Isaiah 40:26",7
"Genesis 1:14","Psalms 148:3",14
"Genesis 1:14","Jeremiah 31:35",15
"Genesis 1:14","Psalms 148:6",13
"Genesis 1:14","Job 25:3",2
"Genesis 1:14","Genesis 8:22",9
"Genesis 1:14","Amos 8:9",6
"Genesis 1:14","Joel 2:10",6
"Genesis 1:14","Jeremiah 33:20",6
"Genesis 1:14","Revelation 9:2",2
"Genesis 1:16","Psalms 8:3",8
"Genesis 1:16","Matthew 24:29",3
"Genesis 1:16","Isaiah 13:10",5
"Genesis 1:16","Habakkuk 3:11",5
"Genesis 1:16","Psalms 19:6",5
"Genesis 1:16","Isaiah 45:7",5
"Genesis 1:16","1 Corinthians 15:41",5
"Genesis 1:16","Deuteronomy 4:19",10
"Genesis 1:16","Psalms 74:16",7
"Genesis 1:16","Revelation 21:23",3
"Genesis 1:16","Isaiah 24:23",4
"Genesis 1:16","Job 38:7",6
"Genesis 1:16","Matthew 27:45",5
"Genesis 1:16","Isaiah 40:26",7
"Genesis 1:16","Psalms 148:3",6
"Genesis 1:16","Job 31:26",4
"Genesis 1:16","Psalms 148:5",7
"Genesis 1:17","Job 38:12",1
"Genesis 1:17","Psalms 8:3",7
"Genesis 1:17","Psalms 8:1",3
"Genesis 1:18","Jeremiah 31:35",8
"Genesis 1:18","Psalms 19:6",2
"Genesis 1:20","Genesis 2:19",11
"Genesis 1:20","Genesis 1:7",3
"Genesis 1:20","Psalms 148:10",5
"Genesis 1:20","Genesis 1:22",3
"Genesis 1:20","Acts 17:25",2
"Genesis 1:20","Genesis 1:30",4
"Genesis 1:20","1 Kings 4:33",7
"Genesis 1:20","Genesis 8:17",3
"Genesis 1:20","Genesis 1:14",2
"Genesis 1:21","Genesis 1:18",1
"Genesis 1:21","Genesis 1:31",1
"Genesis 1:21","Job 7:12",1
"Genesis 1:21","Genesis 8:19",5
"Genesis 1:21","Genesis 1:25",6
"Genesis 1:21","Job 26:5",1
"Genesis 1:21","Genesis 6:20",2
"Genesis 1:21","Exodus 1:7",2
"Genesis 1:21","Genesis 8:17",3
"Genesis 1:21","Genesis 9:7",2
"Genesis 1:21","Genesis 7:14",2
"Genesis 1:21","Exodus 8:3",2
"Genesis 1:22","Proverbs 10:22",3
"Genesis 1:22","Genesis 30:30",3
"Genesis 1:22","Psalms 128:3",3
"Genesis 1:22","Genesis 35:11",4
"Genesis 1:22","Genesis 30:27",2
"Genesis 1:22","Psalms 107:38",5
"Genesis 1:22","Genesis 9:1",4
"Genesis 1:22","Job 42:12",4
"Genesis 1:22","Leviticus 26:9",3
"Genesis 1:22","Psalms 107:31",3
"Genesis 1:22","Genesis 8:17",6
"Genesis 1:22","Job 40:15",6
"Genesis 1:22","Genesis 1:28",5
"Genesis 1:24","Psalms 148:10",4
"Genesis 1:24","Genesis 8:19",5
"Genesis 1:24","Genesis 6:20",6
"Genesis 1:24","Job 39:5",2
"Genesis 1:24","Genesis 7:14",3
"Genesis 1:24","Psalms 104:23",1
"Genesis 1:24","Job 40:15",5
"Genesis 1:24","Psalms 104:18",1
"Genesis 1:24","Job 39:19",1
"Genesis 1:25","Job 26:13",5
"Genesis 1:25","Jeremiah 27:5",14
"Genesis 1:26","2 Corinthians 3:18",38
"Genesis 1:26","Psalms 100:3",39
"Genesis 1:26","Genesis 9:6",20
"Genesis 1:26","Genesis 3:22",42
"Genesis 1:26","John 5:17",5
"Genesis 1:26","Jeremiah 27:6",7
"Genesis 1:26","Isaiah 6:8",15
"Genesis 1:26","Isaiah 64:8",34
"Genesis 1:26","Acts 17:26",18
"Genesis 1:26","1 John 5:7",16
"Genesis 1:26","Genesis 11:7",10
"Genesis 1:26","John 14:23",17
"Genesis 1:26","Colossians 1:15",32
"Genesis 1:26","Genesis 5:1",40
"Genesis 1:26","Job 5:23",1
"Genesis 1:26","1 Corinthians 11:7",22
"Genesis 1:26","2 Corinthians 4:4",25
"Genesis 1:26","Job 35:10",4
"Genesis 1:26","Ecclesiastes 7:29",19
"Genesis 1:26","James 3:9",25
"Genesis 1:26","James 3:7",13
"Genesis 1:26","Ephesians 4:24",75
"Genesis 1:26","Colossians 3:10",82
"Genesis 1:26","Psalms 149:2",14
"Genesis 1:27","Ephesians 2:10",48
"Genesis 1:27","Mark 10:6",46
"Genesis 1:27","Malachi 2:15",19
"Genesis 1:27","Genesis 2:18",21
"Genesis 1:27","Matthew 19:4",88
"Genesis 1:27","Isaiah 43:7",30
"Genesis 1:27","Ephesians 4:24",36
"Genesis 1:27","Colossians 1:15",27
"Genesis 1:27","Colossians 1:26",6
"Genesis 1:27","Psalms 139:14",33
"Genesis 1:28","Genesis 49:25",9
"Genesis 1:28","Psalms 69:34",5
"Genesis 1:28","Genesis 1:22",19
"Genesis 1:28","Genesis 24:60",6
"Genesis 1:28","1 Chronicles 26:5",5
"Genesis 1:28","1 Chronicles 4:10",13
"Genesis 1:28","Genesis 26:24",9
"Genesis 1:28","Genesis 17:20",16
"Genesis 1:28","Genesis 9:1",46
"Genesis 1:28","Genesis 17:16",10
"Genesis 1:28","Isaiah 45:18",17
"Genesis 1:28","Psalms 107:38",13
"Genesis 1:28","1 Timothy 4:3",2
"Genesis 1:28","Genesis 33:5",6
"Genesis 1:28","Genesis 8:17",14
"Genesis 1:28","Job 42:12",6
"Genesis 1:28","Genesis 9:7",36
"Genesis 1:28","Leviticus 26:9",27
"Genesis 1:29","Psalms 115:16",7
"Genesis 1:29","Psalms 147:9",9
"Genesis 1:29","1 Timothy 6:17",5
"Genesis 1:29","Psalms 24:1",8
"Genesis 1:29","Psalms 146:7",6
"Genesis 1:29","Psalms 111:5",6
"Genesis 1:29","Job 36:31",8
"Genesis 1:29","Acts 17:28",9
"Genesis 1:29","Matthew 6:11",8
"Genesis 1:29","Psalms 136:25",6
"Genesis 1:29","Acts 14:17",9
"Genesis 1:29","Genesis 2:16",7
"Genesis 1:29","Isaiah 33:16",6
"Genesis 1:29","Hosea 2:8",6
"Genesis 1:29","Genesis 9:3",18
"Genesis 1:30","Psalms 147:9",13
"Genesis 1:30","Job 40:15",7
"Genesis 1:30","Job 40:20",7
"Genesis 1:30","Psalms 104:14",14
"Genesis 1:30","Job 39:8",3
"Genesis 1:30","Job 39:4",3
"Genesis 1:30","Job 39:30",2
"Genesis 1:30","Genesis 9:3",6
"Genesis 1:31","Genesis 2:2",7
"Genesis 1:31","Genesis 1:23",6
"Genesis 1:31","Genesis 1:5",5
"Genesis 1:31","Lamentations 3:38",10
"Genesis 1:31","Genesis 1:13",2
"Genesis 1:31","1 Timothy 4:4",32
"Genesis 1:31","Exodus 20:11",13
"Genesis 1:31","Psalms 104:24",24
"Genesis 1:31","Genesis 1:19",3
"Genesis 1:31","Job 38:7",7
"Genesis 1:31","Genesis 1:8",5
"Genesis 1:31","Psalms 104:31",12
"Genesis 2:1","Exodus 20:11",10
"Genesis 2:1","Isaiah 65:17",3
"Genesis 2:1","Isaiah 42:5",6
"Genesis 2:1","Zechariah 12:1",4
"Genesis 2:1","Genesis 1:1",8
"Genesis 2:1","Genesis 1:10",3
"Genesis 2:1","Acts 4:24",3
"Genesis 2:1","Isaiah 45:12",5
"Genesis 2:1","2 Kings 19:15",6
"Genesis 2:1","Psalms 33:6",9
"Genesis 2:1","Psalms 33:9",4
"Genesis 2:1","Deuteronomy 17:3",2
"Genesis 2:1","Job 12:9",1
"Genesis 2:1","Psalms 146:6",5
"Genesis 2:1","Hebrews 4:3",3
"Genesis 2:1","2 Chronicles 2:12",4
"Genesis 2:1","Exodus 31:17",10
"Genesis 2:1","Genesis 2:4",3
"Genesis 2:1","Jeremiah 10:16",3
"Genesis 2:1","Jeremiah 10:12",3
"Genesis 2:1","Isaiah 48:13",3
"Genesis 2:1","Deuteronomy 4:19",3
"Genesis 2:1","Isaiah 55:9",1
"Genesis 2:1","Jeremiah 8:2",1
"Genesis 2:1","Nehemiah 9:6",4
"Genesis 2:1","Isaiah 45:18",8
"Genesis 2:2","Isaiah 58:13",4
"Genesis 2:2","John 5:17",8
"Genesis 2:2","Genesis 1:31",1
"Genesis 2:2","Deuteronomy 5:14",11
"Genesis 2:2","Exodus 31:17",16
"Genesis 2:2","Exodus 23:12",9
"Genesis 2:2","Hebrews 4:4",20
"Genesis 2:3","Nehemiah 9:14",9
"Genesis 2:3","Luke 23:56",13
"Genesis 2:3","Ezekiel 20:12",19
"Genesis 2:3","Mark 2:27",19
"Genesis 2:3","Exodus 23:12",9
"Genesis 2:3","Leviticus 23:3",19
"Genesis 2:3","Proverbs 10:22",4
"Genesis 2:3","Exodus 34:21",11
"Genesis 2:4","Genesis 36:1",3
"Genesis 2:4","1 Kings 18:39",2
"Genesis 2:4","Genesis 1:1",3
"Genesis 2:4","Genesis 1:31",3
"Genesis 2:4","Psalms 18:31",2
"Genesis 2:4","Genesis 1:4",3
"Genesis 2:4","2 Chronicles 20:6",2
"Genesis 2:4","Genesis 25:19",2
"Genesis 2:4","Revelation 1:8",4
"Genesis 2:4","Genesis 10:1",2
"Genesis 2:4","Genesis 25:12",2
"Genesis 2:4","Job 38:28",2
"Genesis 2:4","Revelation 16:5",1
"Genesis 2:4","Genesis 1:28",2
"Genesis 2:4","Genesis 11:10",2
"Genesis 2:4","Exodus 15:3",3
"Genesis 2:4","Genesis 5:1",8
"Genesis 2:4","Exodus 6:16",2
"Genesis 2:4","Genesis 36:9",2
"Genesis 2:5","Genesis 4:2",6
"Genesis 2:5","Genesis 4:12",6
"Genesis 2:5","Psalms 135:7",5
"Genesis 2:5","Matthew 5:45",4
"Genesis 2:5","Jeremiah 14:22",5
"Genesis 2:5","Psalms 104:14",5
"Genesis 2:5","Job 5:10",7
"Genesis 2:5","Hebrews 6:7",7
"Genesis 2:5","Genesis 3:23",8
"Genesis 2:7","Job 27:3",21
"Genesis 2:7","Proverbs 20:27",9
"Genesis 2:7","Genesis 3:19",19
"Genesis 2:7","1 Corinthians 15:45",40
"Genesis 2:7","Romans 9:20",12
"Genesis 2:7","Psalms 103:14",14
"Genesis 2:7","Numbers 16:22",9
"Genesis 2:7","Job 4:19",6
"Genesis 2:7","Ecclesiastes 12:7",41
"Genesis 2:7","Numbers 27:16",5
"Genesis 2:7","John 20:22",5
"Genesis 2:7","Job 33:4",41
"Genesis 2:7","Acts 17:25",27
"Genesis 2:7","1 Corinthians 15:47",24
"Genesis 2:7","Hebrews 12:9",9
"Genesis 2:7","Isaiah 2:22",11
"Genesis 2:7","2 Corinthians 5:1",7
"Genesis 2:7","Ecclesiastes 3:7",1
"Genesis 2:7","Genesis 3:23",10
"Genesis 2:7","Zechariah 12:1",14
"Genesis 2:7","Job 33:6",8
"Genesis 2:7","Psalms 100:3",13
"Genesis 2:7","Genesis 7:22",17
"Genesis 2:7","2 Corinthians 4:7",5
"Genesis 2:7","Isaiah 64:8",34
"Genesis 2:8","Ezekiel 31:16",3
"Genesis 2:8","Isaiah 51:3",4
"Genesis 2:8","Ezekiel 31:18",1
"Genesis 2:8","Genesis 13:10",6
"Genesis 2:8","Ezekiel 27:23",2
"Genesis 2:8","Genesis 3:24",8
"Genesis 2:8","Ezekiel 28:13",8
"Genesis 2:8","2 Kings 19:12",5
"Genesis 2:8","Joel 2:3",5
"Genesis 2:8","Genesis 4:16",5
"Genesis 2:9","Deuteronomy 6:25",4
"Genesis 2:9","Ezekiel 31:16",7
"Genesis 2:9","1 Corinthians 8:1",5
"Genesis 2:9","Genesis 3:3",9
"Genesis 2:9","Genesis 2:17",9
"Genesis 2:9","Ezekiel 47:12",13
"Genesis 2:9","Ezekiel 31:18",5
"Genesis 2:9","Genesis 3:22",23
"Genesis 2:9","John 6:48",3
"Genesis 2:9","Proverbs 3:18",10
"Genesis 2:9","Proverbs 11:30",13
"Genesis 2:9","Revelation 2:7",20
"Genesis 2:9","Isaiah 47:10",5
"Genesis 2:9","Isaiah 44:25",5
"Genesis 2:9","Revelation 22:2",14
"Genesis 2:9","Revelation 22:14",20
"Genesis 2:10","Psalms 46:4",7
"Genesis 2:10","Revelation 22:1",8
"Genesis 2:11","Genesis 10:29",6
"Genesis 2:11","1 Samuel 15:7",6
"Genesis 2:11","Genesis 25:18",7
"Genesis 2:11","Genesis 10:7",5
"Genesis 2:12","Numbers 11:7",4
"Genesis 2:12","Exodus 28:20",4
"Genesis 2:12","Job 28:16",4
"Genesis 2:12","Exodus 39:13",3
"Genesis 2:12","Ezekiel 28:13",5
"Genesis 2:13","Genesis 10:6",3
"Genesis 2:13","Isaiah 11:11",3
"Genesis 2:14","Daniel 10:4",5
"Genesis 2:14","Genesis 25:18",2
"Genesis 2:14","Genesis 15:18",4
"Genesis 2:14","Deuteronomy 11:24",2
"Genesis 2:14","Revelation 9:14",1
"Genesis 2:14","Genesis 10:22",2
"Genesis 2:14","Genesis 10:11",2
"Genesis 2:14","Deuteronomy 1:7",2
"Genesis 2:15","Genesis 2:8",22
"Genesis 2:15","Psalms 128:2",25
"Genesis 2:15","Ephesians 4:28",15
"Genesis 2:15","Genesis 2:2",10
"Genesis 2:16","1 Timothy 4:4",10
"Genesis 2:16","1 Samuel 15:22",11
"Genesis 2:16","Genesis 2:9",8
"Genesis 2:16","1 Timothy 6:17",9
"Genesis 2:17","Romans 6:23",26
"Genesis 2:17","Ezekiel 33:8",8
"Genesis 2:17","1 Corinthians 15:56",18
"Genesis 2:17","Ezekiel 18:13",6
"Genesis 2:17","Romans 8:2",9
"Genesis 2:17","1 Samuel 14:39",6
"Genesis 2:17","Genesis 20:7",6
"Genesis 2:17","1 Samuel 22:16",5
"Genesis 2:17","Numbers 26:65",6
"Genesis 2:17","Ephesians 5:14",11
"Genesis 2:17","Deuteronomy 30:15",7
"Genesis 2:17","1 Kings 2:42",6
"Genesis 2:17","Romans 1:32",13
"Genesis 2:17","1 Kings 2:37",4
"Genesis 2:17","Galatians 3:10",17
"Genesis 2:17","Deuteronomy 30:19",7
"Genesis 2:17","1 Corinthians 15:22",17
"Genesis 2:17","Ezekiel 18:32",15
"Genesis 2:17","Revelation 20:14",8
"Genesis 2:17","Genesis 2:9",6
"Genesis 2:17","Jeremiah 26:8",5
"Genesis 2:17","Revelation 21:8",17
"Genesis 2:17","1 Samuel 20:31",5
"Genesis 2:17","1 John 5:16",16
"Genesis 2:17","Colossians 2:13",16
"Genesis 2:17","Deuteronomy 27:26",6
"Genesis 2:17","1 Samuel 14:44",5
"Genesis 2:17","Ezekiel 33:14",6
"Genesis 2:17","Romans 6:16",11
"Genesis 2:17","Genesis 3:19",20
"Genesis 2:17","Revelation 20:6",6
"Genesis 2:17","Revelation 2:11",5
"Genesis 2:17","Ezekiel 18:4",9
"Genesis 2:17","1 Timothy 5:6",15
"Genesis 2:17","Genesis 3:11",12
"Genesis 2:17","Genesis 3:17",14
"Genesis 2:17","James 1:15",23
"Genesis 2:18","1 Corinthians 7:36",16
"Genesis 2:18","Ruth 3:1",19
"Genesis 2:18","Genesis 1:31",17
"Genesis 2:18","Proverbs 18:22",35
"Genesis 2:18","1 Peter 3:7",32
"Genesis 2:18","Genesis 3:12",17
"Genesis 2:19","Genesis 1:28",8
"Genesis 2:19","Genesis 9:2",6
"Genesis 2:19","Genesis 6:20",5
"Genesis 2:20","Genesis 2:18",2
"Genesis 2:21","Daniel 8:18",4
"Genesis 2:21","Job 4:13",5
"Genesis 2:21","Proverbs 19:15",3
"Genesis 2:21","Job 33:15",4
"Genesis 2:21","1 Samuel 26:12",4
"Genesis 2:21","Genesis 15:12",7
"Genesis 2:22","Hebrews 13:4",8
"Genesis 2:22","Genesis 2:19",5
"Genesis 2:22","Proverbs 19:14",6
"Genesis 2:22","Proverbs 18:22",7
"Genesis 2:22","Psalms 127:1",5
"Genesis 2:22","1 Timothy 2:13",11
"Genesis 2:23","2 Samuel 5:1",11
"Genesis 2:23","2 Samuel 19:13",7
"Genesis 2:23","Judges 9:2",8
"Genesis 2:23","Genesis 29:14",8
"Genesis 2:24","Deuteronomy 10:20",3
"Genesis 2:24","Acts 11:23",1
"Genesis 2:24","Romans 7:2",41
"Genesis 2:24","Proverbs 31:10",19
"Genesis 2:24","Joshua 23:8",2
"Genesis 2:24","1 Timothy 5:14",5
"Genesis 2:24","Psalms 45:10",7
"Genesis 2:24","Proverbs 12:4",14
"Genesis 2:24","Deuteronomy 4:4",3
"Genesis 2:25","Jeremiah 17:13",7
"Genesis 2:25","Mark 8:38",4
"Genesis 2:25","Psalms 31:17",4
"Genesis 2:25","Isaiah 44:9",4
"Genesis 2:25","Ezekiel 16:61",5
"Genesis 2:25","Psalms 25:3",5
"Genesis 2:25","Isaiah 47:3",6
"Genesis 2:25","Joel 2:26",7
"Genesis 2:25","Luke 9:26",5
"Genesis 2:25","Romans 10:11",9
"Genesis 2:25","Exodus 32:25",5
"Genesis 2:25","Isaiah 54:4",6
"Genesis 2:25","Genesis 3:7",11
"Genesis 2:25","Jeremiah 6:15",4
"Genesis 3:1","2 Corinthians 11:3",61
"Genesis 3:1","Revelation 12:9",28
"Genesis 3:1","Matthew 10:16",9
"Genesis 3:1","Matthew 4:3",19
"Genesis 3:1","2 Corinthians 11:14",31
"Genesis 3:1","Isaiah 27:1",4
"Genesis 3:1","Revelation 20:2",22
"Genesis 3:1","Matthew 4:9",1
"Genesis 3:1","Matthew 4:6",8
"Genesis 3:2","Psalms 58:4",1
"Genesis 3:3","Colossians 2:21",2
"Genesis 3:3","Job 19:21",2
"Genesis 3:3","1 Chronicles 16:22",2
"Genesis 3:3","Job 1:11",3
"Genesis 3:3","Job 2:5",2
"Genesis 3:3","Genesis 20:6",3
"Genesis 3:3","1 Corinthians 7:1",1
"Genesis 3:3","2 Corinthians 6:17",4
"Genesis 3:4","2 Kings 1:16",3
"Genesis 3:4","2 Corinthians 11:3",12
"Genesis 3:4","2 Kings 8:10",3
"Genesis 3:4","1 Timothy 2:14",6
"Genesis 3:4","2 Kings 1:4",3
"Genesis 3:4","Deuteronomy 29:19",3
"Genesis 3:4","2 Kings 1:6",3
"Genesis 3:4","Genesis 3:13",4
"Genesis 3:4","Psalms 10:11",2
"Genesis 3:4","John 8:44",13
"Genesis 3:4","2 Corinthians 2:11",5
"Genesis 3:5","Daniel 6:7",1
"Genesis 3:5","Exodus 5:2",3
"Genesis 3:5","Ezekiel 28:2",14
"Genesis 3:5","Revelation 13:14",3
"Genesis 3:5","Revelation 13:4",3
"Genesis 3:5","Exodus 20:7",6
"Genesis 3:5","2 Corinthians 4:4",7
"Genesis 3:5","Genesis 3:22",5
"Genesis 3:5","2 Corinthians 11:3",6
"Genesis 3:5","Genesis 3:7",4
"Genesis 3:5","2 Chronicles 32:15",1
"Genesis 3:5","Daniel 4:30",3
"Genesis 3:5","Genesis 2:17",7
"Genesis 3:5","Ezekiel 28:9",3
"Genesis 3:5","Isaiah 14:14",3
"Genesis 3:5","2 Thessalonians 2:4",11
"Genesis 3:5","Genesis 3:10",4
"Genesis 3:5","Ezekiel 29:3",1
"Genesis 3:5","Psalms 12:4",3
"Genesis 3:5","1 Kings 22:6",3
"Genesis 3:5","Matthew 6:23",6
"Genesis 3:5","Acts 26:18",6
"Genesis 3:6","Genesis 3:12",7
"Genesis 3:6","Genesis 6:2",9
"Genesis 3:6","Matthew 5:28",4
"Genesis 3:6","Job 31:1",5
"Genesis 3:6","2 Samuel 11:2",13
"Genesis 3:6","Joshua 7:21",11
"Genesis 3:6","1 John 2:16",33
"Genesis 3:6","Genesis 3:17",7
"Genesis 3:6","Genesis 39:7",6
"Genesis 3:6","Ezekiel 24:16",8
"Genesis 3:6","Hosea 6:7",8
"Genesis 3:6","Ezekiel 24:21",6
"Genesis 3:6","Ezekiel 24:25",8
"Genesis 3:6","1 Timothy 2:14",18
"Genesis 3:7","Genesis 3:5",7
"Genesis 3:7","Isaiah 28:20",2
"Genesis 3:7","Isaiah 59:6",11
"Genesis 3:7","2 Kings 6:20",1
"Genesis 3:7","Genesis 2:25",10
"Genesis 3:8","Jeremiah 23:24",30
"Genesis 3:8","Job 31:33",6
"Genesis 3:8","Deuteronomy 4:33",5
"Genesis 3:8","Job 38:1",5
"Genesis 3:8","Hebrews 4:13",24
"Genesis 3:8","Genesis 3:10",9
"Genesis 3:8","Jonah 1:3",6
"Genesis 3:8","Romans 2:15",9
"Genesis 3:8","Deuteronomy 5:25",5
"Genesis 3:8","Deuteronomy 23:14",5
"Genesis 3:8","Proverbs 15:3",23
"Genesis 3:8","Job 22:14",4
"Genesis 3:9","Genesis 4:9",19
"Genesis 3:9","Genesis 16:8",6
"Genesis 3:9","Genesis 11:5",5
"Genesis 3:10","Isaiah 47:3",7
"Genesis 3:10","1 John 3:20",6
"Genesis 3:10","Psalms 119:120",10
"Genesis 3:10","Genesis 2:25",11
